"机构名称(中文)"	"机构ID"	"notice_numb"	"notice_date"
"沈阳化工股份有限公司"	"01000698"	"CN205482107U"	"20160817"
"辽宁成大生物股份有限公司"	"T000035231"	"CN205482296U"	"20160817"
"中国西电电气股份有限公司"	"T000025764"	"CN205487594U"	"20160817"
"中国西电电气股份有限公司"	"T000025764"	"CN205487885U"	"20160817"
"中国西电电气股份有限公司"	"T000025764"	"CN205506952U"	"20160824"
"中国西电电气股份有限公司"	"T000025764"	"CN205507015U"	"20160824"
"辽宁成大生物股份有限公司"	"T000035231"	"CN205517525U"	"20160831"
"辽宁成大生物股份有限公司"	"T000035231"	"CN205528846U"	"20160831"
"浙江万安科技股份有限公司"	"T000044503"	"CN205533907U"	"20160831"
"辽宁成大生物股份有限公司"	"T000035231"	"CN205539009U"	"20160831"
"西安宝德自动化股份有限公司"	"T000025742"	"CN205540048U"	"20160831"
"东软集团股份有限公司"	"02600718"	"CN205541138U"	"20160831"
"东软集团股份有限公司"	"02600718"	"CN205546202U"	"20160831"
"陕西航天动力高科技股份有限公司"	"03130369"	"CN205559063U"	"20160907"
"陕西航天动力高科技股份有限公司"	"03130369"	"CN205559083U"	"20160907"
"奥维通信股份有限公司"	"03134689"	"CN205566320U"	"20160907"
"中国西电电气股份有限公司"	"T000025764"	"CN205574629U"	"20160914"
"中国西电电气股份有限公司"	"T000025764"	"CN205578867U"	"20160914"
"中国西电电气股份有限公司"	"T000025764"	"CN205583510U"	"20160914"
"沈阳机床股份有限公司"	"01000410"	"CN205587683U"	"20160921"
"沈阳机床股份有限公司"	"01000410"	"CN205587961U"	"20160921"
"沈阳新松机器人自动化股份有限公司"	"03150154"	"CN205591852U"	"20160921"
"西安陕鼓动力股份有限公司"	"T000026927"	"CN205592647U"	"20160921"
"沈阳远大智能工业集团股份有限公司"	"T000058550"	"CN205603026U"	"20160928"
"西安标准工业股份有限公司"	"02600302"	"CN205603828U"	"20160928"
"西安标准工业股份有限公司"	"02600302"	"CN205603832U"	"20160928"
"东软集团股份有限公司"	"02600718"	"CN205621818U"	"20161005"
"中国西电电气股份有限公司"	"T000025764"	"CN205634627U"	"20161012"
"中国西电电气股份有限公司"	"T000025764"	"CN205634642U"	"20161012"
"中国西电电气股份有限公司"	"T000025764"	"CN205648236U"	"20161012"
"沈阳新松机器人自动化股份有限公司"	"03150154"	"CN205652543U"	"20161019"
"沈阳新松机器人自动化股份有限公司"	"03150154"	"CN205652712U"	"20161019"
"金堆城钼业股份有限公司"	"03134603"	"CN205676004U"	"20161109"
"金堆城钼业股份有限公司"	"03134603"	"CN205676518U"	"20161109"
"中国西电电气股份有限公司"	"T000025764"	"CN205679297U"	"20161109"
"西安瑞联新材料股份有限公司"	"T000275396"	"CN205679501U"	"20161109"
"中国西电电气股份有限公司"	"T000025764"	"CN205680544U"	"20161109"
"中国西电电气股份有限公司"	"T000025764"	"CN205680571U"	"20161109"
"中国西电电气股份有限公司"	"T000025764"	"CN205681755U"	"20161109"
"西安瑞联新材料股份有限公司"	"T000275396"	"CN205683995U"	"20161116"
"西安瑞联新材料股份有限公司"	"T000275396"	"CN205688272U"	"20161116"
"西安瑞联新材料股份有限公司"	"T000275396"	"CN205692026U"	"20161116"
"辽宁成大生物股份有限公司"	"T000035231"	"CN205705841U"	"20161123"
"浙江万安科技股份有限公司"	"T000044503"	"CN205706049U"	"20161123"
"浙江万安科技股份有限公司"	"T000044503"	"CN205706659U"	"20161123"
"金堆城钼业股份有限公司"	"03134603"	"CN205708936U"	"20161123"
"辽宁成大生物股份有限公司"	"T000035231"	"CN205722329U"	"20161123"
"辽宁成大生物股份有限公司"	"T000035231"	"CN205724678U"	"20161123"
"金堆城钼业股份有限公司"	"03134603"	"CN205732969U"	"20161130"
"金堆城钼业股份有限公司"	"03134603"	"CN205732989U"	"20161130"
"沈阳新松机器人自动化股份有限公司"	"03150154"	"CN205736942U"	"20161130"
"金堆城钼业股份有限公司"	"03134603"	"CN205739386U"	"20161130"
"东软集团股份有限公司"	"02600718"	"CN205755152U"	"20161130"
"辽宁成大生物股份有限公司"	"T000035231"	"CN205761242U"	"20161207"
"辽宁成大生物股份有限公司"	"T000035231"	"CN205761294U"	"20161207"
"浙江万安科技股份有限公司"	"T000044503"	"CN205769262U"	"20161207"
"辽宁成大生物股份有限公司"	"T000035231"	"CN205770817U"	"20161207"
"中国西电电气股份有限公司"	"T000025764"	"CN205772812U"	"20161207"
"辽宁成大生物股份有限公司"	"T000035231"	"CN205773217U"	"20161207"
"西安标准工业股份有限公司"	"02600302"	"CN205775202U"	"20161207"
"西安标准工业股份有限公司"	"02600302"	"CN205775209U"	"20161207"
"西安标准工业股份有限公司"	"02600302"	"CN205775217U"	"20161207"
"西安标准工业股份有限公司"	"02600302"	"CN205775218U"	"20161207"
"中国西电电气股份有限公司"	"T000025764"	"CN205785717U"	"20161207"
"辽宁成大生物股份有限公司"	"T000035231"	"CN205785753U"	"20161207"
"辽宁成大生物股份有限公司"	"T000035231"	"CN205786525U"	"20161207"
"中国西电电气股份有限公司"	"T000025764"	"CN205787018U"	"20161207"
"中国西电电气股份有限公司"	"T000025764"	"CN205787019U"	"20161207"
"中国西电电气股份有限公司"	"T000025764"	"CN205788182U"	"20161207"
"沈阳新松机器人自动化股份有限公司"	"03150154"	"CN205788251U"	"20161207"
"中国西电电气股份有限公司"	"T000025764"	"CN205789396U"	"20161207"
"中国西电电气股份有限公司"	"T000025764"	"CN205789451U"	"20161207"
"中国西电电气股份有限公司"	"T000025764"	"CN205789454U"	"20161207"
"中国西电电气股份有限公司"	"T000025764"	"CN205789574U"	"20161207"
"中国西电电气股份有限公司"	"T000025764"	"CN205789660U"	"20161207"
"中国西电电气股份有限公司"	"T000025764"	"CN205789667U"	"20161207"
"中国西电电气股份有限公司"	"T000025764"	"CN205789673U"	"20161207"
"中国西电电气股份有限公司"	"T000025764"	"CN205789674U"	"20161207"
"中国西电电气股份有限公司"	"T000025764"	"CN205789677U"	"20161207"
"中国西电电气股份有限公司"	"T000025764"	"CN205789682U"	"20161207"
"中国西电电气股份有限公司"	"T000025764"	"CN205789683U"	"20161207"
"中国西电电气股份有限公司"	"T000025764"	"CN205789704U"	"20161207"
"中国西电电气股份有限公司"	"T000025764"	"CN205789812U"	"20161207"
"东软集团股份有限公司"	"02600718"	"CN205790275U"	"20161207"
"东软集团股份有限公司"	"02600718"	"CN205790649U"	"20161207"
"中国西电电气股份有限公司"	"T000025764"	"CN205790953U"	"20161207"
"中国西电电气股份有限公司"	"T000025764"	"CN205790958U"	"20161207"
"中国西电电气股份有限公司"	"T000025764"	"CN205791180U"	"20161207"
"中国西电电气股份有限公司"	"T000025764"	"CN205791181U"	"20161207"
"中国西电电气股份有限公司"	"T000025764"	"CN205791182U"	"20161207"
"中国西电电气股份有限公司"	"T000025764"	"CN205791534U"	"20161207"
"奥维通信股份有限公司"	"03134689"	"CN205792992U"	"20161207"
"奥维通信股份有限公司"	"03134689"	"CN205793397U"	"20161207"
"深圳市科达利实业股份有限公司"	"T000179198"	"CN205798683U"	"20161214"
"辽宁成大生物股份有限公司"	"T000035231"	"CN205809097U"	"20161214"
"金堆城钼业股份有限公司"	"03134603"	"CN205811889U"	"20161214"
"东软集团股份有限公司"	"02600718"	"CN205836438U"	"20161228"
"东软集团股份有限公司"	"02600718"	"CN205836519U"	"20161228"
"奥维通信股份有限公司"	"03134689"	"CN205846185U"	"20161228"
"中国西电电气股份有限公司"	"T000025764"	"CN205850538U"	"20170104"
"中国西电电气股份有限公司"	"T000025764"	"CN205852238U"	"20170104"
"中国西电电气股份有限公司"	"T000025764"	"CN205852238U8"	"20170728"
"中国西电电气股份有限公司"	"T000025764"	"CN205854933U"	"20170104"
"中国西电电气股份有限公司"	"T000025764"	"CN205855020U"	"20170104"
"中国西电电气股份有限公司"	"T000025764"	"CN205855020U8"	"20170721"
"中国西电电气股份有限公司"	"T000025764"	"CN205861736U"	"20170104"
"中国西电电气股份有限公司"	"T000025764"	"CN205862202U"	"20170104"
"中国西电电气股份有限公司"	"T000025764"	"CN205863107U"	"20170104"
"东软集团股份有限公司"	"02600718"	"CN205863333U"	"20170104"
"中国西电电气股份有限公司"	"T000025764"	"CN205863654U"	"20170104"
"深圳市索菱实业股份有限公司"	"T000061767"	"CN205871880U"	"20170111"
"东软集团股份有限公司"	"02600718"	"CN205879900U"	"20170111"
"金堆城钼业股份有限公司"	"03134603"	"CN205893368U"	"20170118"
"金堆城钼业股份有限公司"	"03134603"	"CN205895746U"	"20170118"
"金堆城钼业股份有限公司"	"03134603"	"CN205896221U"	"20170118"
"东软集团股份有限公司"	"02600718"	"CN205897476U"	"20170118"
"深圳市索菱实业股份有限公司"	"T000061767"	"CN205898149U"	"20170118"
"深圳市索菱实业股份有限公司"	"T000061767"	"CN205898150U"	"20170118"
"深圳市索菱实业股份有限公司"	"T000061767"	"CN205898151U"	"20170118"
"深圳市索菱实业股份有限公司"	"T000061767"	"CN205899033U"	"20170118"
"东软集团股份有限公司"	"02600718"	"CN205900622U"	"20170118"
"东软集团股份有限公司"	"02600718"	"CN205900623U"	"20170118"
"东软集团股份有限公司"	"02600718"	"CN205911781U"	"20170125"
"东软集团股份有限公司"	"02600718"	"CN205912033U"	"20170125"
"西部超导材料科技股份有限公司"	"T000027183"	"CN205915122U"	"20170201"
"沈阳机床股份有限公司"	"01000410"	"CN205927132U"	"20170208"
"中国西电电气股份有限公司"	"T000025764"	"CN205927801U"	"20170208"
"东软集团股份有限公司"	"02600718"	"CN205930312U"	"20170208"
"中国西电电气股份有限公司"	"T000025764"	"CN205932907U"	"20170208"
"中国西电电气股份有限公司"	"T000025764"	"CN205932907U8"	"20170714"
"西安标准工业股份有限公司"	"02600302"	"CN205934325U"	"20170208"
"陕西省天然气股份有限公司"	"00076771"	"CN205938262U"	"20170208"
"中国西电电气股份有限公司"	"T000025764"	"CN205940395U"	"20170208"
"东软集团股份有限公司"	"02600718"	"CN205941731U"	"20170208"
"中国西电电气股份有限公司"	"T000025764"	"CN205943634U"	"20170208"
"中国西电电气股份有限公司"	"T000025764"	"CN205943634U8"	"20170707"
"中国西电电气股份有限公司"	"T000025764"	"CN205943827U"	"20170208"
"中国西电电气股份有限公司"	"T000025764"	"CN205943912U"	"20170208"
"东软集团股份有限公司"	"02600718"	"CN205943940U"	"20170208"
"西安宝德自动化股份有限公司"	"T000025742"	"CN205944760U"	"20170208"
"中国西电电气股份有限公司"	"T000025764"	"CN205944960U"	"20170208"
"东软集团股份有限公司"	"02600718"	"CN205945151U"	"20170208"
"沈阳机床股份有限公司"	"01000410"	"CN205967437U"	"20170222"
"深圳市科达利实业股份有限公司"	"T000179198"	"CN205969716U"	"20170222"
"陕西建设机械股份有限公司"	"03130779"	"CN205977151U"	"20170222"
"陕西建设机械股份有限公司"	"03130779"	"CN205977152U"	"20170222"
"西安宝德自动化股份有限公司"	"T000025742"	"CN205977640U"	"20170222"
"深圳市索菱实业股份有限公司"	"T000061767"	"CN205981228U"	"20170222"
"深圳市科达利实业股份有限公司"	"T000179198"	"CN205992561U"	"20170301"
"西安宝德自动化股份有限公司"	"T000025742"	"CN206000719U"	"20170308"
"金堆城钼业股份有限公司"	"03134603"	"CN206008525U"	"20170315"
"西安陕鼓动力股份有限公司"	"T000026927"	"CN206009493U"	"20170315"
"金堆城钼业股份有限公司"	"03134603"	"CN206009828U"	"20170315"
"金堆城钼业股份有限公司"	"03134603"	"CN206009876U"	"20170315"
"金堆城钼业股份有限公司"	"03134603"	"CN206014397U"	"20170315"
"金堆城钼业股份有限公司"	"03134603"	"CN206014430U"	"20170315"
"西安陕鼓动力股份有限公司"	"T000026927"	"CN206018237U"	"20170315"
"西部金属材料股份有限公司"	"03133852"	"CN206019591U"	"20170315"
"中国西电电气股份有限公司"	"T000025764"	"CN206028955U"	"20170322"
"辽宁成大生物股份有限公司"	"T000035231"	"CN206029961U"	"20170322"
"辽宁成大生物股份有限公司"	"T000035231"	"CN206031869U"	"20170322"
"辽宁成大生物股份有限公司"	"T000035231"	"CN206032438U"	"20170322"
"辽宁成大生物股份有限公司"	"T000035231"	"CN206032561U"	"20170322"
"辽宁成大生物股份有限公司"	"T000035231"	"CN206032640U"	"20170322"
"辽宁成大生物股份有限公司"	"T000035231"	"CN206033163U"	"20170322"
"辽宁成大生物股份有限公司"	"T000035231"	"CN206033471U"	"20170322"
"辽宁成大生物股份有限公司"	"T000035231"	"CN206034994U"	"20170322"
"辽宁成大生物股份有限公司"	"T000035231"	"CN206037787U"	"20170322"
"中国西电电气股份有限公司"	"T000025764"	"CN206037925U"	"20170322"
"中国西电电气股份有限公司"	"T000025764"	"CN206038740U"	"20170322"
"中国西电电气股份有限公司"	"T000025764"	"CN206038745U"	"20170322"
"中国西电电气股份有限公司"	"T000025764"	"CN206038796U"	"20170322"
"中国西电电气股份有限公司"	"T000025764"	"CN206038798U"	"20170322"
"辽宁成大生物股份有限公司"	"T000035231"	"CN206038959U"	"20170322"
"中国西电电气股份有限公司"	"T000025764"	"CN206040335U"	"20170322"
"中国西电电气股份有限公司"	"T000025764"	"CN206040400U"	"20170322"
"中国西电电气股份有限公司"	"T000025764"	"CN206040401U"	"20170322"
"中国西电电气股份有限公司"	"T000025764"	"CN206040404U"	"20170322"
"中国西电电气股份有限公司"	"T000025764"	"CN206040425U"	"20170322"
"中国西电电气股份有限公司"	"T000025764"	"CN206040455U"	"20170322"
"中国西电电气股份有限公司"	"T000025764"	"CN206040471U"	"20170322"
"中国西电电气股份有限公司"	"T000025764"	"CN206040477U"	"20170322"
"中国西电电气股份有限公司"	"T000025764"	"CN206041281U"	"20170322"
"中国西电电气股份有限公司"	"T000025764"	"CN206041328U"	"20170322"
"中国西电电气股份有限公司"	"T000025764"	"CN206041395U"	"20170322"
"中国西电电气股份有限公司"	"T000025764"	"CN206041487U"	"20170322"
"中国西电电气股份有限公司"	"T000025764"	"CN206041488U"	"20170322"
"中国西电电气股份有限公司"	"T000025764"	"CN206041524U"	"20170322"
"中国西电电气股份有限公司"	"T000025764"	"CN206041608U"	"20170322"
"中国西电电气股份有限公司"	"T000025764"	"CN206041788U"	"20170322"
"中国西电电气股份有限公司"	"T000025764"	"CN206041831U"	"20170322"
"中国西电电气股份有限公司"	"T000025764"	"CN206041955U"	"20170322"
"中国西电电气股份有限公司"	"T000025764"	"CN206042672U"	"20170322"
"中国西电电气股份有限公司"	"T000025764"	"CN206042673U"	"20170322"
"沈阳机床股份有限公司"	"01000410"	"CN206047589U"	"20170329"
"东软集团股份有限公司"	"02600718"	"CN206058382U"	"20170329"
"中国西电电气股份有限公司"	"T000025764"	"CN206059056U"	"20170329"
"东软集团股份有限公司"	"02600718"	"CN206059590U"	"20170329"
"西安陕鼓动力股份有限公司"	"T000026927"	"CN206063961U"	"20170405"
"西部超导材料科技股份有限公司"	"T000027183"	"CN206076791U"	"20170405"
"中国西电电气股份有限公司"	"T000025764"	"CN206105690U"	"20170419"
"中国西电电气股份有限公司"	"T000025764"	"CN206107856U"	"20170419"
"中国西电电气股份有限公司"	"T000025764"	"CN206108752U"	"20170419"
"中国西电电气股份有限公司"	"T000025764"	"CN206113824U"	"20170419"
"中国西电电气股份有限公司"	"T000025764"	"CN206116138U"	"20170419"
"中国西电电气股份有限公司"	"T000025764"	"CN206116145U"	"20170419"
"中国西电电气股份有限公司"	"T000025764"	"CN206116146U"	"20170419"
